File created on 2024-03-09T20:51:37.305422
#COOR
GSM


#START
2000 01 01 00 00 00 000        0.00       0.00       5.00    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 01 00 000        0.00       0.00       4.97    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 02 00 000        0.00       0.00       4.94    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 03 00 000        0.00       0.00       4.92    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 04 00 000        0.00       0.00       4.89    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 05 00 000        0.00       0.00       4.86    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 06 00 000        0.00       0.00       4.83    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 07 00 000        0.00       0.00       4.81    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 08 00 000        0.00       0.00       4.78    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 09 00 000        0.00       0.00       4.75    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 10 00 000        0.00       0.00       4.72    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 11 00 000        0.00       0.00       4.69    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 12 00 000        0.00       0.00       4.67    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 13 00 000        0.00       0.00       4.64    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 14 00 000        0.00       0.00       4.61    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 15 00 000        0.00       0.00       4.58    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 16 00 000        0.00       0.00       4.56    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 17 00 000        0.00       0.00       4.53    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 18 00 000        0.00       0.00       4.50    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 19 00 000        0.00       0.00       4.47    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 20 00 000        0.00       0.00       4.44    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 21 00 000        0.00       0.00       4.42    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 22 00 000        0.00       0.00       4.39    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 23 00 000        0.00       0.00       4.36    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 24 00 000        0.00       0.00       4.33    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 25 00 000        0.00       0.00       4.31    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 26 00 000        0.00       0.00       4.28    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 27 00 000        0.00       0.00       4.25    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 28 00 000        0.00       0.00       4.22    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 29 00 000        0.00       0.00       4.19    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 30 00 000        0.00       0.00       4.17    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 31 00 000        0.00       0.00       4.14    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 32 00 000        0.00       0.00       4.11    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 33 00 000        0.00       0.00       4.08    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 34 00 000        0.00       0.00       4.06    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 35 00 000        0.00       0.00       4.03    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 36 00 000        0.00       0.00       4.00    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 37 00 000        0.00       0.00       3.97    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 38 00 000        0.00       0.00       3.94    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 39 00 000        0.00       0.00       3.92    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 40 00 000        0.00       0.00       3.89    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 41 00 000        0.00       0.00       3.86    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 42 00 000        0.00       0.00       3.83    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 43 00 000        0.00       0.00       3.81    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 44 00 000        0.00       0.00       3.78    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 45 00 000        0.00       0.00       3.75    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 46 00 000        0.00       0.00       3.72    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 47 00 000        0.00       0.00       3.69    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 48 00 000        0.00       0.00       3.67    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 49 00 000        0.00       0.00       3.64    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 50 00 000        0.00       0.00       3.61    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 51 00 000        0.00       0.00       3.58    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 52 00 000        0.00       0.00       3.56    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 53 00 000        0.00       0.00       3.53    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 54 00 000        0.00       0.00       3.50    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 55 00 000        0.00       0.00       3.47    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 56 00 000        0.00       0.00       3.44    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 57 00 000        0.00       0.00       3.42    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 58 00 000        0.00       0.00       3.39    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 00 59 00 000        0.00       0.00       3.36    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 00 00 000        0.00       0.00       3.33    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 01 00 000        0.00       0.00       3.31    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 02 00 000        0.00       0.00       3.28    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 03 00 000        0.00       0.00       3.25    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 04 00 000        0.00       0.00       3.22    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 05 00 000        0.00       0.00       3.19    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 06 00 000        0.00       0.00       3.17    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 07 00 000        0.00       0.00       3.14    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 08 00 000        0.00       0.00       3.11    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 09 00 000        0.00       0.00       3.08    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 10 00 000        0.00       0.00       3.06    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 11 00 000        0.00       0.00       3.03    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 12 00 000        0.00       0.00       3.00    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 13 00 000        0.00       0.00       2.97    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 14 00 000        0.00       0.00       2.94    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 15 00 000        0.00       0.00       2.92    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 16 00 000        0.00       0.00       2.89    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 17 00 000        0.00       0.00       2.86    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 18 00 000        0.00       0.00       2.83    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 19 00 000        0.00       0.00       2.81    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 20 00 000        0.00       0.00       2.78    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 21 00 000        0.00       0.00       2.75    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 22 00 000        0.00       0.00       2.72    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 23 00 000        0.00       0.00       2.69    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 24 00 000        0.00       0.00       2.67    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 25 00 000        0.00       0.00       2.64    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 26 00 000        0.00       0.00       2.61    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 27 00 000        0.00       0.00       2.58    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 28 00 000        0.00       0.00       2.56    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 29 00 000        0.00       0.00       2.53    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 30 00 000        0.00       0.00       2.50    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 31 00 000        0.00       0.00       2.47    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 32 00 000        0.00       0.00       2.44    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 33 00 000        0.00       0.00       2.42    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 34 00 000        0.00       0.00       2.39    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 35 00 000        0.00       0.00       2.36    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 36 00 000        0.00       0.00       2.33    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 37 00 000        0.00       0.00       2.31    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 38 00 000        0.00       0.00       2.28    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 39 00 000        0.00       0.00       2.25    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 40 00 000        0.00       0.00       2.22    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 41 00 000        0.00       0.00       2.19    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 42 00 000        0.00       0.00       2.17    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 43 00 000        0.00       0.00       2.14    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 44 00 000        0.00       0.00       2.11    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 45 00 000        0.00       0.00       2.08    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 46 00 000        0.00       0.00       2.06    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 47 00 000        0.00       0.00       2.03    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 48 00 000        0.00       0.00       2.00    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 49 00 000        0.00       0.00       1.97    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 50 00 000        0.00       0.00       1.94    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 51 00 000        0.00       0.00       1.92    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 52 00 000        0.00       0.00       1.89    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 53 00 000        0.00       0.00       1.86    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 54 00 000        0.00       0.00       1.83    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 55 00 000        0.00       0.00       1.81    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 56 00 000        0.00       0.00       1.78    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 57 00 000        0.00       0.00       1.75    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 58 00 000        0.00       0.00       1.72    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 01 59 00 000        0.00       0.00       1.69    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 00 00 000        0.00       0.00       1.67    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 01 00 000        0.00       0.00       1.64    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 02 00 000        0.00       0.00       1.61    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 03 00 000        0.00       0.00       1.58    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 04 00 000        0.00       0.00       1.56    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 05 00 000        0.00       0.00       1.53    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 06 00 000        0.00       0.00       1.50    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 07 00 000        0.00       0.00       1.47    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 08 00 000        0.00       0.00       1.44    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 09 00 000        0.00       0.00       1.42    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 10 00 000        0.00       0.00       1.39    -500.00       0.00       0.00      10.00  100000.00
2000 01 01 02 11 00 000        0.00       0.00       1.36    -500.00       0.00       0.00      10.00  100000.00
